task_id,category,preference_axis,selector,service_id,selection_reason,response_text,judge_score,judge_rationale,latency_s,prompt_tokens,completion_tokens,cost_usd,cost_violation,latency_violation,quality_violation,success,error
19,code,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, which best satisfies the 'quality' preference axis.","```typescript
type DeepReadonly<T> = T extends (infer U)[]
  ? ReadonlyArray<DeepReadonly<U>>
  : T extends object
  ? { readonly [K in keyof T]: DeepReadonly<T[K]> }
  : T;

// Usage example
interface Config {
  server: {
    port: number;
    hosts: string[];
  };
  debug: boolean;
}

const config: DeepReadonly<Config> = {
  server: {
    port: 3000,
    hosts: [""localhost""]
  },
  debug: true
};

// All of these would be compile-time errors:
// config.debug = false;
// config.server.port = 8080;
// config.server.hosts.push(""example.com"");
```",10.0,"The implementation correctly handles recursion for both nested objects and arrays, includes a clear usage example demonstrating immutability, and strictly adheres to the output-only constraint.",82.607,46,2373,0.00505072,False,False,False,True,
19,code,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is explicitly described as a flagship reasoning and coding model with strong capabilities, making it best suited for high-quality implementation of precise TypeScript utility types.","type DeepReadonly<T> = {
  readonly [K in keyof T]: T[K] extends object
    ? T[K] extends Function
      ? T[K]
      : DeepReadonly<T[K]>
    : T[K];
};

// Usage example:
interface User {
  name: string;
  address: {
    street: string;
    city: string;
  };
  tags: string[];
}

const user: DeepReadonly<User> = {
  name: ""Alice"",
  address: {
    street: ""123 Main St"",
    city: ""Wonderland""
  },
  tags: [""developer"", ""typescript""]
};

// user.name = ""Bob""; // Error: cannot assign to 'name' because it is a read-only property
// user.address.city = ""Nowhere""; // Error: cannot assign to 'city' because it is a read-only property
// user.tags.push(""new""); // Error: Property 'push' does not exist on type 'readonly string[]'",0.0,judge_error: The read operation timed out,8.711,45,206,0.00048664,False,False,False,True,
20,code,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```python
import sys,json; print('\n'.join(json.load(sys.stdin).keys()))
```",10.0,"The response provides a correct, valid Python one-liner that meets all constraints by using sys.stdin and json to read input and printing each top-level key on a new line.",7.793,35,496,0.0001745,False,False,False,True,
20,code,cost,random,moonshot/kimi-k2.5@2.5,uniform random,"```bash
python -c ""import sys, json; print(*json.load(sys.stdin), sep='\n')""
```

**Explanation:**
- `json.load(sys.stdin)` reads and parses the JSON from standard input (assuming the top level is a dictionary)
- Iterating over a dict yields its keys, which are unpacked with `*`
- `print(..., sep='\n')` outputs each key on its own line

Alternative using a list comprehension (if you prefer explicit `.keys()`):
```bash
python -c ""import sys, json; [print(k) for k in json.load(sys.stdin).keys()]""
```",10.0,"The response correctly implements the requested functionality using `sys.stdin` and `json` in a valid Python one-liner executed via command line, with accurate handling of dictionary unpacking and out",26.226,39,1014,0.00216661,False,False,False,True,
20,code,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```python
import sys, json; [print(k) for k in json.load(sys.stdin)]
```",10.0,"The response correctly implements a one-liner that imports the required modules, reads JSON from stdin, and prints each top-level key on its own line as specified.",4.765,35,437,0.00015467,False,False,False,True,
20,code,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"```python
import sys,json; print(*json.load(sys.stdin).keys(), sep='\n')
```",10.0,The code is a valid one-liner that correctly uses sys.stdin and json to read input and print each top-level key on a separate line.,30.19,35,621,0.0002165,False,False,False,True,
20,code,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest input and output token costs among all candidates, making it the most cost-effective option.","```python
python -c ""import sys,json; print('\n'.join(json.load(sys.stdin)))""
```",10.0,"The response correctly uses `json.load(sys.stdin)` to read the JSON object and `'
'.join()` to print the keys, perfectly adhering to the one-liner constraint and specific module requirements.",7.358,35,527,0.00018491,False,False,False,True,
20,code,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly tuned for cost-efficient coding tasks, making it the best match for a simple, low-complexity scripting request.","```python
import sys,json; [print(k) for k in json.load(sys.stdin)]
```",10.0,"The response correctly implements the one-liner using the required modules to read from stdin and print keys, fulfilling all constraints and technical requirements.",30.333,35,555,0.00019432,False,False,False,True,
21,summarization,quality,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The Model Context Protocol registry, launched in March 2026, contains over 14,000 entries for MCP servers with capabilities like filesystem access and browser automation. Its metadata schema is intentionally minimal, relying on downstream aggregators to provide curation and additional metadata layers such as pricing and quality benchmarks.",10.0,"The response accurately condenses the passage into exactly two sentences, preserving both the concrete number of 14,000+ entries and the key technical claim regarding the minimal metadata schema and r",3.554,173,157,9.15e-05,False,False,False,True,
21,summarization,quality,random,moonshot/kimi-k2.5@2.5,uniform random,"The Model Context Protocol registry, launched in March 2026 as a centralized but federated discovery mechanism, hosts over 14,000 server entries spanning capabilities from filesystem access to database connectivity. However, its metadata schema is deliberately minimal—omitting structured fields for pricing, SLAs, and quality benchmarks—and relies on downstream aggregators and external protocols to provide enriched curation and additional metadata layers.",10.0,"The response strictly adheres to the two-sentence limit while accurately preserving the concrete number (14,000) and the key technical claims about the registry's launch and minimal metadata schema.",15.893,174,675,0.00150652,False,False,False,True,
21,summarization,quality,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The Model Context Protocol registry, launched in March 2026, contains over 14,000 entries for MCP servers. Its intentionally minimal metadata schema omits fields like pricing or quality benchmarks, relying on downstream aggregators to provide curation and additional metadata layers.",10.0,"The response strictly adheres to the two-sentence limit, accurately includes the concrete number of entries (14,000+), and faithfully preserves the key technical claim about the minimal metadata schem",2.714,173,136,8.445e-05,False,False,False,True,
21,summarization,quality,weighted_average,moonshot/kimi-k2.5@2.5,additive weighted score,"Launched in March 2026, the MCP registry contains 14,000+ server entries but employs an intentionally minimal metadata schema that omits structured fields for pricing, SLAs, quality benchmarks, and payment methods. Downstream aggregators are expected to provide curation and additional metadata layers that extend these core registry records.",10.0,"The response perfectly summarizes the passage in exactly 2 sentences, preserves the key technical claim about the minimal metadata schema, and includes the concrete number of 14,000+ entries while mai",16.478,174,579,0.001303,False,False,False,True,
21,summarization,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, which best satisfies the 'quality' preference axis.","Launched in March 2026, the Model Context Protocol registry contains over 14,000 entries for servers spanning capabilities such as filesystem access and database connectivity. Its metadata schema is intentionally minimal—omitting structured fields for pricing, SLAs, and quality benchmarks—and delegates curation and enriched metadata to downstream aggregators.",10.0,"The response adheres to the 2-sentence constraint while accurately including the specific figure of 14,000 entries and explaining the minimal metadata schema design.",12.224,174,449,0.0010274,False,False,False,True,
21,summarization,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is Alibaba's flagship reasoning and coding model with strong multilingual support and precise tool calling, making it best suited for accurately extracting and preserving technical claims an","The Model Context Protocol (MCP) registry, launched in March 2026, contains over 14,000 entries offering capabilities like filesystem access, browser automation, code execution, and database connectivity. Its intentionally minimal metadata schema includes only name, version, package URL, and category tags—excluding structured fields for pricing, SLA, quality benchmarks, or payment methods—with curation and richer metadata expected from downstream aggregators and external protocols.",10.0,"The response perfectly meets all constraints by summarizing the passage in exactly two sentences, including the specific figure of 14,000+ entries and accurately capturing the technical distinction be",4.364,181,93,0.00030968,False,False,False,True,
22,summarization,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The updated TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, eliminating the need to rebuild the candidate matrix per query.",10.0,The response accurately condenses the input into a single sentence without losing key technical details or performance metrics.,3.896,55,244,9.43e-05,False,False,False,True,
22,summarization,cost,random,moonshot/kimi-k2.5@2.5,uniform random,The latest TOPSIS implementation achieves 40x speedups on large batches by supporting runtime preference-vector hot-swapping without rebuilding the candidate matrix.,10.0,"The response accurately condenses the technical details and performance metrics into a single, fluent sentence as requested.",44.883,57,605,0.00130734,False,False,False,True,
22,summarization,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, eliminating the need to rebuild the candidate matrix for each query.",10.0,"The response accurately condenses the original text into a single sentence that captures the key technical improvement, its mechanism, and the performance result.",3.089,55,198,7.885e-05,False,False,False,True,
22,summarization,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, which eliminates the need to rebuild the candidate matrix for each query.",10.0,"The response is a concise, single-sentence summary that accurately captures all key technical details and performance metrics from the original text.",2.377,55,159,6.574e-05,False,False,False,True,
22,summarization,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest input and output token costs among all candidates, making it the most cost-effective option.","The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, which eliminates the need to rebuild the candidate matrix for each query.",10.0,"The response accurately condenses the input into a single, grammatically correct sentence while preserving all key technical details and the performance metric.",3.939,55,159,6.574e-05,False,False,False,True,
22,summarization,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly tuned for cost-efficient coding and reasoning at scale, aligning best with the 'cost' preference axis.","The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, which avoids rebuilding the candidate matrix for each query.",10.0,The response accurately captures all key technical details and performance metrics of the input text within a single grammatical sentence.,3.985,55,157,6.507e-05,False,False,False,True,
23,summarization,latency,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,The response accurately condenses the source text into a single sentence covering all key points while strictly adhering to the output-only constraint.,4.036,83,114,5.69e-05,False,False,False,True,
23,summarization,latency,random,zhipu/glm-5@5.0,uniform random,"New laptops offer low-latency, multi-language live captions powered by efficient on-device processing to significantly improve accessibility for hard-of-hearing users.",10.0,"The response accurately condenses the technical details and benefits into a single, well-constructed sentence while strictly adhering to the output-only constraint.",16.375,82,719,0.00148624,False,True,False,True,
23,summarization,latency,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"New laptops feature on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,"The response accurately condenses all key technical details and benefits into a single, well-constructed sentence while strictly adhering to the output-only constraint.",2.125,83,117,5.79e-05,False,False,False,True,
23,summarization,latency,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,The response accurately condenses the key technical details and benefits into a single grammatically correct sentence while strictly adhering to the output-only constraint.,12.703,83,114,5.69e-05,False,True,False,True,
23,summarization,latency,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest p50 latency (550ms) and p99 latency (2.2s), well within the 5-second constraint, making it the best choice for minimizing latency.","The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,The response accurately summarizes the text into one sentence and strictly adheres to the output-only constraint.,2.616,83,119,5.858e-05,False,False,False,True,
23,summarization,latency,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly described as a 'fast inference variant,' aligning best with the latency preference for a simple summarization task.","The new generation of laptops features on-device, low-latency speech recognition for live captions that improves accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,"The response perfectly adheres to the output-only constraint and accurately synthesizes the key technical points, benefits, and features into a single, well-constructed sentence.",2.024,83,114,5.69e-05,False,False,False,True,
24,summarization,balanced,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"- **Main problem:** The user's agent was selecting the most expensive embedding model despite their explicit preference weights (cost=0.7, quality=0.2, speed=0.1).  
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.  
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted an auto-reset feature is planned for the next sprint.",10.0,"The response accurately covers all three required points with precise details from the transcript in a clear, professional format.",2.857,153,182,9.542e-05,False,False,False,True,
24,summarization,balanced,random,deepseek/deepseek-v4-flash@4.0,uniform random,"- **User's main problem:** The agent was selecting the most expensive embedding model despite the user setting cost as the highest priority (cost=0.7, quality=0.2, speed=0.1).  
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.  
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted an auto-reset feature is planned for the next sprint.",10.0,"The response perfectly captures all three required aspects of the summary with high accuracy, including specific technical details like the command used and preference weights.",7.635,153,185,9.643e-05,False,False,False,True,
24,summarization,balanced,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"- **Main problem:** The user's agent was selecting the most expensive embedding model despite their explicit preference weights (cost=0.7, quality=0.2, speed=0.1).  
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.  
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted an auto-reset feature is planned for the next sprint.",10.0,The response perfectly captures the requested three aspects with accurate details and appropriate formatting.,26.995,153,182,9.542e-05,False,False,False,True,
24,summarization,balanced,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"- **User's main problem:** The agent was ignoring the user's cost preference (cost=0.7) and selecting the most expensive embedding model.  
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.  
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted an auto-reset feature is planned for the next sprint.",10.0,"The response accurately captures the user's problem, the specific resolution steps, and the successful outcome in three concise bullet points, perfectly meeting all task requirements.",2.53,153,171,9.173e-05,False,False,False,True,
24,summarization,balanced,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It offers the best balance of low cost, decent quality (53), and fastest latency (550ms p50) among the options, aligning well with a 'balanced' preference axis when no hard constraints are specified.","- **User's main problem:** The agent was ignoring the user's cost preference (cost=0.7) and selecting the most expensive embedding model.  
- **Resolution attempted:** Support identified a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.  
- **Outcome:** The reset resolved the issue, and support noted that an auto-reset feature will be rolled out in the next sprint.",10.0,"The response accurately summarizes the transcript in exactly 3 bullet points as requested, correctly identifying the user's problem (agent ignoring cost preference), the resolution (resetting cached p",2.901,153,174,9.274e-05,False,False,False,True,
24,summarization,balanced,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max offers a strong balance of reasoning, coding, and multilingual support, making it well-suited for accurately parsing and summarizing nuanced customer-support interactions.","- **Main Problem**: The user’s agent consistently selected the most expensive embedding model despite explicit preference settings prioritizing cost (cost=0.7, quality=0.2, speed=0.1).  
- **Resolution Attempted**: Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences` to clear it.  
- **Outcome**: The issue was resolved after the user executed the reset command, and support mentioned an upcoming auto-reset feature to prevent recurrence.",10.0,The response accurately captures all three required elements in the correct format with precise details from the transcript.,5.405,155,109,0.00033096,False,False,False,True,
25,summarization,quality,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The Agent Service Manifest (ASM) is a JSON-Schema protocol that standardizes value descriptors for agent services across pricing, quality, SLA, provenance, verification, and payment. Audits of 50 GitHub repositories and 14,519 registry entries revealed that none exposed all four core economic value classes simultaneously, highlighting a critical gap. ASM was validated with 70 manifests spanning 47 taxonomies, demonstrating its broad applicability. In tests with three independent LLMs, replacing raw HTML with ASM manifests as the information surface improved top-1 selection accuracy from 63.9–72.2% to 100%, with non-overlapping 95% confidence intervals.",10.0,"The response provides an accurate and concise summary in exactly four sentences as requested, capturing all key data points and findings from the abstract without errors.",4.339,149,291,0.00013115,False,False,False,True,
25,summarization,quality,random,moonshot/kimi-k2.5@2.5,uniform random,"Researchers introduce the Agent Service Manifest (ASM), a JSON-Schema protocol that standardizes value descriptors—including pricing, quality, SLA, provenance, and payment—for agent services. Current audits reveal a critical market gap: zero of 50 GitHub repositories and zero of 14,519 registry entries simultaneously expose all four core economic value classes. The team validated ASM through 70 manifests spanning 47 distinct taxonomies, demonstrating broad applicability across domains. In testing with three independent LLMs, substituting ASM manifests for raw HTML as the information surface improved top-1 selection accuracy from 63.9-72.2% to 100% with statistically significant confidence intervals.",10.0,"The response perfectly adheres to the 4-sentence constraint while accurately synthesizing the key technical details, statistical evidence, and performance improvements presented in the abstract.",51.149,152,793,0.00174713,False,False,False,True,
25,summarization,quality,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The Agent Service Manifest (ASM) is a JSON-Schema protocol that standardizes value descriptors for agent services across pricing, quality, SLA, provenance, verification, and payment. Audits of 50 GitHub repositories and 14,519 registry entries revealed that none exposed all four core economic value classes simultaneously, highlighting a significant gap. ASM was validated with 70 manifests spanning 47 taxonomies, demonstrating its broad applicability. In tests with three independent LLMs, replacing raw HTML with ASM manifests as the information surface improved top-1 selection accuracy from 63.9–72.2% to 100%, with non-overlapping 95% confidence intervals.",10.0,"The response accurately summarizes the abstract in exactly four sentences, capturing all technical details, methodology, and results while maintaining a professional style.",3.641,149,203,0.00010158,False,False,False,True,
25,summarization,quality,weighted_average,moonshot/kimi-k2.5@2.5,additive weighted score,"This paper introduces the Agent Service Manifest (ASM), a JSON-Schema settlement protocol that standardizes value descriptors—including pricing, quality, SLAs, provenance, and payment—for autonomous agent services. Audits of 50 GitHub repositories and 14,519 registry entries revealed that no existing solutions currently expose all four core economic value classes simultaneously, highlighting a critical market gap. The team validated ASM through 70 manifests across 47 taxonomies, testing its effectiveness as a structured information surface for large language models. Results demonstrate that replacing raw HTML with ASM manifests increased top-1 selection accuracy from 63.9–72.2% to 100% across three independent LLMs with non-overlapping 95% confidence intervals.",10.0,"The response accurately condenses the abstract into exactly four sentences, capturing all key metrics and definitions while maintaining a professional tone.",41.893,152,1721,0.00371449,False,False,False,True,
25,summarization,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, which best satisfies the 'quality' preference axis.","We introduce the Agent Service Manifest (ASM), a JSON-Schema protocol that standardizes economic value descriptors—including pricing, quality, SLAs, and provenance—to enable automated agent-to-agent transactions. Current audits reveal a critical market gap, with zero of 50 GitHub repositories and zero of 14,519 registry entries simultaneously exposing the four core economic value classes required for settlement. We validate ASM through the creation and deployment of 70 manifests across 47 distinct taxonomies. When three independent LLMs utilized ASM manifests instead of raw HTML as their information surface, top-1 selection accuracy improved from 63.9–72.2% to 100%, with statistically significant non-overlapping 95% confidence intervals.",10.0,"The response accurately condenses the abstract into exactly four sentences covering the problem, solution, validation, and results without losing technical detail.",20.579,152,751,0.00165809,False,False,False,True,
25,summarization,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is described as Alibaba's flagship reasoning and coding model with strong multilingual support and tool calling, making it best suited for high-quality, concise executive summarization of te","The research introduces Agent Service Manifest (ASM), a JSON-Schema protocol that standardizes how agents describe economic value across pricing, quality, SLAs, provenance, verification, and payment. An audit of 50 GitHub repositories and 14,519 registry entries found none fully exposing all four core economic value classes, highlighting a critical gap. The team validated ASM using 70 manifests spanning 47 taxonomies. When used as input for large language models (LLMs) instead of raw HTML, ASM increased top-1 selection accuracy to 100%, a significant improvement over the 63.9–72.2% baseline, with statistically non-overlapping confidence intervals.",10.0,"The response accurately condenses the abstract into exactly four sentences covering the protocol introduction, the identified gap, validation metrics, and performance improvement results.",5.798,163,144,0.00041384,False,False,False,True,
26,summarization,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"GPU spot prices on US-East-1 fell 18% week-over-week with new H200 capacity, but sustained-use commitments are cheaper than spot for workloads exceeding 6 hours daily.",10.0,"The response accurately condenses the source text into a single, fluent sentence that captures all key information without factual error.",2.262,52,113,4.962e-05,False,False,False,True,
26,summarization,cost,random,deepseek/deepseek-v4-flash@4.0,uniform random,"GPU spot pricing on US-East-1 fell 18% week-over-week due to new H200 capacity, making sustained-use commitments more cost-effective than spot for workloads exceeding 6 hours daily.",10.0,"The response accurately summarizes all key data points (pricing drop, cause, and pricing comparison condition) in a single, well-structured sentence.",2.81,52,122,5.264e-05,False,False,False,True,
26,summarization,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"GPU spot pricing on US-East-1 fell 18% week-over-week due to new H200 capacity, making sustained-use commitments more cost-effective than spot for workloads exceeding 6 hours daily.",10.0,"The response accurately condenses the source text into a single, grammatically correct sentence without losing any critical details or nuance.",2.274,52,125,5.365e-05,False,False,False,True,
26,summarization,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"GPU spot prices on US-East-1 fell 18% week-over-week due to new H200 capacity, but sustained-use commitments are now cheaper than spot for any workload running over 6 hours per day.",10.0,"The response perfectly adheres to the one-sentence constraint and accurately captures all key information from the source text, including the percentage drop, cause, and cost comparison.",4.966,52,118,5.13e-05,False,False,False,True,
26,summarization,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest input and output token costs among all candidates, making it the most cost-effective option.","GPU spot pricing on US-East-1 fell 18% week-over-week due to new H200 capacity, making sustained-use commitments more cost-effective than spot for workloads exceeding 6 hours daily.",10.0,The response accurately condenses the original text into a single sentence without losing any key information or meaning.,2.935,52,125,5.365e-05,False,False,False,True,
26,summarization,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly tuned for cost-efficient inference, aligning best with the 'cost' preference axis.","GPU spot pricing on US-East-1 fell 18% week-over-week due to new H200 capacity, but sustained-use commitments are now cheaper than spot for any workload exceeding 6 hours per day.",10.0,The response accurately captures all key facts from the source text and strictly adheres to the one-sentence constraint.,3.08,52,130,5.533e-05,False,False,False,True,
27,summarization,latency,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The protocol stack now includes four layers—capability discovery (MCP), inter-agent communication (A2A), payment execution (AP2), and the newly added value settlement (ASM)—which was absent in earlier surveys.",10.0,"The response provides a clear, accurate one-sentence summary that captures all key information from the original text, including the four layers of the protocol stack and noting that the settlement la",2.986,62,136,5.958e-05,False,False,False,True,
27,summarization,latency,random,moonshot/kimi-k2.5@2.5,uniform random,"The protocol stack now supports four layers—capability discovery (MCP), inter-agent communication (A2A), payment execution (AP2), and value settlement (ASM)—with the settlement layer being the newest addition that was missing from earlier surveys.",10.0,"The response accurately condenses the original text into a single, grammatically correct sentence that preserves all technical details and contextual information about the new settlement layer.",12.297,65,548,0.00118997,False,False,False,True,
27,summarization,latency,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The protocol stack now includes four layers—capability discovery (MCP), inter-agent communication (A2A), payment execution (AP2), and value settlement (ASM)—with the settlement layer being the newest addition previously absent from earlier surveys.",10.0,The response accurately condenses the original text into a single grammatically correct sentence while retaining all technical details and nuances regarding the new settlement layer.,3.875,62,140,6.093e-05,False,False,False,True,
27,summarization,latency,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"The protocol stack now includes four layers—capability discovery (MCP), inter-agent communication (A2A), payment execution (AP2), and the newly added value settlement (ASM)—which was absent in earlier surveys.",10.0,The response accurately condenses the original text into a single grammatically correct sentence while retaining all key technical details and the context of the new addition.,2.985,62,136,5.958e-05,False,False,False,True,
27,summarization,latency,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest p50 latency (550ms) and p99 latency (2.2s), making it the best choice for minimizing response time.","The protocol stack now includes four layers—capability discovery (MCP), inter-agent communication (A2A), payment execution (AP2), and value settlement (ASM)—with the settlement layer being the newest addition previously absent from earlier surveys.",10.0,"The response accurately condenses the source text into a single, grammatically correct sentence while retaining all specific details about the protocol stack layers and the new settlement layer.",2.649,62,140,6.093e-05,False,False,False,True,
27,summarization,latency,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly described as a 'fast inference variant,' making it the best choice for low-latency performance.","The protocol stack now includes four layers—capability discovery (MCP), inter-agent communication (A2A), payment execution (AP2), and the newly added value settlement (ASM)—which was absent in earlier surveys.",10.0,"The response accurately condenses all key information, including the four specific layers and the novelty of the settlement layer, into a single grammatically correct sentence.",28.669,62,136,5.958e-05,False,False,False,True,
28,summarization,balanced,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"- **Decision:** Adopt ASM v0.3 as the canonical schema for the next release.  
- **Decision:** Pricing fields will support both per-token and per-call billing.  
- **Decision:** Trust delta calculation will use a 30-day exponential decay.  
- **Open issue:** Whether the receipt endpoint should be required or optional remains unresolved; tabled until next week.  
- **Action items:** A drafts v0.3 spec changes by Friday; B writes trust-delta migration guide; C and D gather usage data from the alpha cohort to inform the receipt-endpoint decision.",8.0,"The response is well-structured and factually correct, but it includes action items despite the prompt explicitly requesting only decisions made and open issues.",5.44,190,347,0.00015915,False,False,False,True,
28,summarization,balanced,random,moonshot/kimi-k2.5@2.5,uniform random,"• Adopted ASM v0.3 as the canonical schema for the next release (**Action**: A to draft spec changes by Friday).
• Pricing fields will support both per-token and per-call billing.
• Trust delta calculation standardized on 30-day exponential decay (**Action**: B to write migration guide).
• **Open Issue**: No consensus on whether the receipt endpoint should be mandatory (B argues required for compliance; C argues optional in v0.3, required in v0.4).
• **Open Issue**: Decision on receipt endpoint tabled until next week pending C and D's analysis of alpha cohort usage data.",10.0,"The response accurately captures all decisions and open issues in exactly five bullet points, integrates action items effectively, and maintains a professional style.",67.132,191,2084,0.00450097,False,False,False,True,
28,summarization,balanced,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"- **Decision:** Adopt ASM v0.3 as the canonical schema for the next release.  
- **Decision:** Pricing fields will support both per-token and per-call billing.  
- **Decision:** Trust delta calculation will use a 30-day exponential decay.  
- **Open Issue:** Whether the receipt endpoint should be required or optional remains unresolved; tabled until next week.  
- **Action Items:** A drafts v0.3 spec changes by Friday; B writes trust-delta migration guide; C and D will gather usage data from the alpha cohort to inform the receipt-endpoint decision.",9.0,"The response accurately summarizes the meeting notes in five bullet points, clearly distinguishing decisions and open issues, though it includes action items which slightly deviate from the explicit '",5.805,190,227,0.00011883,False,False,False,True,
28,summarization,balanced,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"- **Decision:** Adopt ASM v0.3 as the canonical schema for the next release.  
- **Decision:** Pricing fields will support both per-token and per-call billing.  
- **Decision:** Trust delta calculation will use a 30-day exponential decay.  
- **Open issue:** Whether the receipt endpoint should be required or optional in v0.3 (tabled until next week; C argues optional now, required in v0.4; B opposes optional fields).  
- **Action items:** A drafts v0.3 spec changes by Friday; B writes trust-delta migration guide; C and D will gather usage data from the alpha cohort to inform the receipt-endpoint decision.",10.0,"The response accurately captures all decisions and the identified open issue in exactly 5 bullet points, and logically includes action items to ensure a complete summary of the provided text.",27.68,190,241,0.00012354,False,False,False,True,
